DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,TOTNEG,QUATOT,VOLTOT,FATCOT,CODISI
2007-02-06,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1715.0,1715.0,1715.0,1715.0,1715.0,1,3,5145.0,1,BRFAMBCTF018
2007-02-06,12,EURO11,10,FII EUROPAR,CI  ER,R$,146.0,146.0,140.0,142.18,140.0,7,152,21612.0,1,BREUROCTF011
2007-02-07,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,129.0,129.0,129.0,129.0,129.0,4,439,56631.0,1,BRNSLUCTF008
2007-02-07,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1301.0,1301.0,1301.0,1301.0,1301.0,5,71,92371.0,1,BRALMICTF003
2007-02-07,12,EURO11,10,FII EUROPAR,CI  ER,R$,140.0,140.0,135.0,136.85,135.0,13,700,95798.5,1,BREUROCTF011
2007-02-07,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1710.0,1710.0,1710.0,1710.0,1710.0,2,14,23940.0,1,BRFAMBCTF018
2007-02-08,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1272.0,1272.0,1272.0,1272.0,1272.0,6,50,63600.0,1,BRALMICTF003
2007-02-08,12,FLMA11,10,FII S F LIMA,CI,R$,0.49,0.49,0.49,0.49,0.49,1,4000,1960.0,1,BRFLMACTF009
2007-02-08,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1710.0,1710.0,1710.0,1710.0,1710.0,2,5,8550.0,1,BRFAMBCTF018
2007-02-08,12,EURO11,10,FII EUROPAR,CI  ER,R$,135.0,135.0,128.1,129.9,128.15,37,1876,243701.45,1,BREUROCTF011
2007-02-09,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,129.99,129.99,129.99,129.99,129.99,3,355,46146.45,1,BRNSLUCTF008
2007-02-09,12,TRNT11B,10,FII TORRE NO,CI      MB,R$,116.0,116.0,116.0,116.0,116.0,2,10,1160.0,1,BRTRNTCTF013
2007-02-09,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1299.0,1299.0,1299.0,1299.0,1299.0,7,208,270192.0,1,BRALMICTF003
2007-02-09,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1490.0,1490.0,1490.0,1490.0,1490.0,3,127,189230.0,1,BRBBFICTF006
2007-02-09,12,FLMA11,10,FII S F LIMA,CI,R$,0.49,0.49,0.49,0.49,0.49,1,2041,1000.09,1,BRFLMACTF009
2007-02-09,12,FMAL11B,10,FII F MALL,CI      MB,R$,61.04,61.04,61.04,61.04,61.04,1,500,30520.0,1,BRFMALCTF009
2007-02-09,12,EURO11,10,FII EUROPAR,CI  ER,R$,128.5,128.5,128.0,128.0,128.0,40,5007,640933.24,1,BREUROCTF011
2007-02-12,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,130.0,130.0,130.0,130.0,130.0,4,464,60320.0,1,BRNSLUCTF008
2007-02-12,12,PABY11,10,FII PANAMBY,CI  ER,R$,227.99,227.99,227.99,227.99,227.99,1,100,22799.0,1,BRPABYCTF012
2007-02-12,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1306.15,1306.15,1306.15,1306.15,1306.15,3,21,27429.15,1,BRALMICTF003
2007-02-12,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1495.01,1495.01,1495.01,1495.01,1495.01,2,12,17940.12,1,BRBBFICTF006
2007-02-12,12,FLMA11,10,FII S F LIMA,CI,R$,0.5,0.5,0.5,0.5,0.5,1,20000,10000.0,1,BRFLMACTF009
2007-02-12,12,EURO11,10,FII EUROPAR,CI  ER,R$,128.01,128.01,128.0,128.0,128.0,28,2497,319616.01,1,BREUROCTF011
2007-02-13,12,NSLU11B,10,FII LOURDES,CI      MB,R$,130.0,130.0,130.0,130.0,130.0,2,190,24700.0,1,BRNSLUCTF008
2007-02-13,12,SHPH11B,10,FII HIGIENOP,CI  ER  MB,R$,300.0,300.0,300.0,300.0,300.0,2,3,900.0,1,BRSHPHCTF008
2007-02-13,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1300.0,1300.0,1300.0,1300.0,1300.0,4,29,37700.0,1,BRALMICTF003
2007-02-13,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1515.01,1515.01,1515.01,1515.01,1515.01,2,38,57570.38,1,BRBBFICTF006
2007-02-13,12,FMAL11B,10,FII F MALL,CI  ER  MB,R$,59.0,59.0,59.0,59.0,59.0,1,100,5900.0,1,BRFMALCTF009
2007-02-13,12,EURO11,10,FII EUROPAR,CI,R$,128.0,128.0,128.0,128.0,128.0,11,1899,243072.0,1,BREUROCTF011
2007-02-14,12,NSLU11B,10,FII LOURDES,CI      MB,R$,129.94,129.94,129.94,129.94,129.94,6,305,39631.7,1,BRNSLUCTF008
2007-02-14,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1300.0,1300.0,1300.0,1300.0,1300.0,4,39,50700.0,1,BRALMICTF003
2007-02-14,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1515.03,1515.03,1515.03,1515.03,1515.03,1,5,7575.15,1,BRBBFICTF006
2007-02-14,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1700.01,1700.01,1700.01,1700.01,1700.01,5,31,52700.31,1,BRFAMBCTF018
2007-02-14,12,FLMA11,10,FII S F LIMA,CI,R$,0.5,0.5,0.48,0.49,0.48,4,65419,32257.41,1,BRFLMACTF009
2007-02-14,12,EURO11,10,FII EUROPAR,CI,R$,128.0,128.0,128.0,128.0,128.0,12,1687,215936.0,1,BREUROCTF011
2007-02-15,12,NSLU11B,10,FII LOURDES,CI      MB,R$,130.0,130.0,130.0,130.0,130.0,3,195,25350.0,1,BRNSLUCTF008
2007-02-15,12,SCPF11,10,FII SCP,CI  ER,R$,6.0,6.0,6.0,6.0,6.0,3,1500,9000.0,1,BRSCPFCTF003
2007-02-15,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1300.0,1300.0,1300.0,1300.0,1300.0,4,11,14300.0,1,BRALMICTF003
2007-02-15,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1515.0,1515.0,1515.0,1515.0,1515.0,4,49,74235.0,1,BRBBFICTF006
